"","x"
"31069",0
"31070",0
"31071",0
"31072",0
"31073",0
"31074",1
"31075",1
"31076",1
"31077",1
"31078",1
"31079",1
"31080",1
"31081",0
"31082",0
"31083",1
"31084",1
"31085",1
"31086",1
"31087",1
"31088",1
"31089",0
"31090",0
"31091",0
"31092",1
"31093",1
"31094",1
"31095",1
"31096",0
"31097",0
"31098",0
"31099",0
"31100",0
"31101",1
"31102",0
"31103",1
"31104",1
"31105",1
"31106",1
"31107",1
"31108",1
"31109",1
"31110",1
"31111",1
"31112",1
"31113",0
"31114",0
"31115",0
"31116",0
"31117",1
"31118",0
"31119",1
"31120",0
"31121",0
"31122",1
"31123",0
"31124",1
"31125",1
"31126",1
"31127",1
"31128",1
"31129",1
"31130",0
"31131",1
"31132",1
"31133",0
"31134",0
"31135",1
"31136",1
"31137",1
"31138",0
"31139",0
"31140",1
"31141",0
"31142",1
"31143",1
"31144",1
"31145",1
"31146",0
"31147",1
"31148",1
"31149",1
"31150",1
"31151",0
"31152",0
"31153",1
"31154",0
"31155",1
"31156",1
"31157",1
"31158",1
"31159",1
"31160",1
"31161",0
"31162",0
"31163",0
"31164",1
"31165",1
"31166",0
"31167",0
"31168",1
"31169",1
"31170",1
"31171",0
"31172",1
"31173",0
"31174",1
"31175",0
"31176",1
"31177",1
"31178",1
"31179",1
"31180",0
"31181",0
"31182",1
"31183",0
"31184",0
"31185",1
"31186",1
"31187",1
"31188",1
"31189",1
"31190",0
"31191",0
"31192",0
"31193",0
"31194",0
"31195",0
"31196",0
"31197",0
"31198",0
"31199",0
"31200",1
"31201",1
"31202",1
"31203",1
"31204",1
"31205",1
"31206",1
"31207",0
"31208",1
"31209",1
"31210",1
"31211",0
"31212",1
"31213",0
"31214",0
"31215",1
"31216",0
"31217",0
"31218",0
"31219",0
"31220",0
"31221",1
"31222",1
"31223",1
"31224",1
"31225",0
"31226",0
"31227",1
"31228",1
"31229",0
"31230",1
"31231",0
"31232",1
"31233",1
"31234",1
"31235",1
"31236",1
"31237",0
"31238",0
"31239",1
"31240",0
"31241",1
"31242",1
"31243",1
"31244",0
"31245",0
"31246",1
"31247",1
"31248",0
"31249",1
"31250",1
"31251",1
"31252",1
"31253",1
"31254",0
"31255",0
"31256",0
"31257",1
"31258",0
"31259",1
"31260",1
"31261",1
"31262",0
"31263",0
"31264",1
"31265",0
"31266",1
"31267",1
"31268",1
"31269",0
"31270",1
"31271",0
"31272",0
"31273",0
"31274",1
"31275",0
"31276",0
"31277",1
"31278",0
"31279",0
"31280",1
"31281",1
"31282",1
"31283",0
"31284",1
"31285",1
"31286",1
"31287",1
"31288",0
"31289",1
"31290",1
"31291",1
"31292",0
"31293",0
"31294",0
"31295",1
"31296",1
"31297",1
"31298",0
"31299",1
"31300",0
"31301",1
"31302",1
"31303",0
"31304",0
"31305",0
"31306",0
"31307",1
"31308",1
"31309",1
"31310",0
"31311",0
"31312",1
"31313",0
"31314",0
"31315",0
"31316",1
"31317",0
"31318",1
"31319",1
"31320",1
"31321",1
"31322",0
"31323",0
"31324",1
"31325",1
"31326",1
"31327",1
"31328",0
"31329",1
"31330",1
"31331",0
"31332",1
"31333",1
"31334",1
"31335",1
"31336",1
"31337",1
"31338",1
"31339",0
"31340",0
"31341",1
"31342",0
"31343",1
"31344",0
"31345",1
"31346",1
"31347",1
"31348",0
"31349",1
"31350",1
"31351",0
"31352",0
"31353",0
"31354",1
"31355",0
"31356",0
"31357",1
"31358",0
"31359",1
"31360",1
"31361",0
"31362",1
"31363",0
"31364",1
"31365",0
"31366",1
"31367",1
"31368",0
"31369",1
"31370",0
"31371",0
"31372",0
"31373",1
"31374",0
"31375",1
"31376",0
"31377",0
"31378",1
"31379",0
"31380",1
"31381",0
"31382",0
"31383",0
"31384",1
"31385",0
"31386",1
"31387",1
"31388",0
"31389",1
"31390",1
"31391",1
"31392",0
"31393",0
"31394",1
"31395",0
"31396",1
"31397",1
"31398",0
"31399",0
"31400",1
"31401",1
"31402",1
"31403",1
"31404",0
"31405",1
"31406",1
"31407",1
"31408",0
"31409",1
"31410",1
"31411",1
"31412",1
"31413",0
"31414",0
"31415",0
"31416",1
"31417",1
"31418",1
"31419",0
"31420",1
"31421",1
"31422",1
"31423",1
"31424",0
"31425",1
"31426",1
"31427",1
"31428",1
"31429",0
"31430",1
"31431",0
"31432",1
"31433",0
"31434",1
"31435",0
"31436",0
"31437",1
"31438",1
"31439",1
"31440",0
"31441",1
"31442",1
"31443",1
"31444",1
"31445",1
"31446",1
"31447",1
"31448",1
"31449",1
"31450",1
"31451",0
"31452",1
"31453",1
"31454",0
"31455",1
"31456",1
"31457",0
"31458",1
"31459",1
"31460",0
"31461",0
"31462",1
"31463",1
"31464",0
"31465",1
"31466",0
"31467",1
"31468",0
"31469",0
"31470",0
"31471",1
"31472",1
"31473",1
"31474",1
"31475",0
"31476",1
"31477",1
"31478",0
"31479",1
"31480",1
"31481",1
"31482",0
"31483",0
"31484",1
"31485",0
"31486",1
"31487",1
"31488",0
"31489",1
"31490",1
"31491",1
"31492",0
"31493",0
"31494",1
"31495",1
"31496",0
"31497",0
"31498",1
"31499",1
"31500",1
"31501",1
"31502",0
"31503",1
"31504",0
"31505",1
"31506",0
"31507",1
"31508",1
"31509",1
"31510",0
"31511",1
"31512",1
"31513",1
"31514",1
"31515",1
"31516",1
"31517",1
"31518",1
"31519",0
"31520",1
"31521",0
"31522",0
"31523",0
"31524",1
"31525",1
"31526",1
"31527",0
"31528",0
"31529",1
"31530",1
"31531",1
"31532",0
"31533",0
"31534",0
"31535",0
"31536",0
"31537",0
"31538",0
"31539",0
"31540",1
"31541",0
"31542",1
"31543",0
"31544",1
"31545",1
"31546",0
"31547",1
"31548",1
"31549",0
"31550",0
"31551",1
"31552",1
"31553",1
"31554",1
"31555",1
"31556",1
"31557",1
"31558",1
"31559",0
"31560",0
"31561",0
"31562",1
"31563",1
"31564",0
"31565",1
"31566",0
"31567",1
"31568",0
"31569",0
"31570",1
"31571",1
"31572",0
"31573",1
"31574",1
"31575",1
"31576",0
"31577",0
"31578",0
"31579",1
"31580",1
"31581",0
"31582",0
"31583",1
"31584",0
"31585",0
"31586",1
"31587",0
"31588",1
"31589",1
"31590",0
"31591",1
"31592",1
"31593",1
"31594",1
"31595",0
"31596",1
"31597",1
"31598",1
"31599",1
"31600",1
"31601",0
"31602",1
"31603",1
"31604",1
"31605",0
"31606",0
"31607",0
"31608",1
"31609",1
"31610",1
"31611",0
"31612",1
"31613",1
"31614",0
"31615",0
"31616",0
"31617",1
"31618",0
"31619",0
"31620",0
"31621",1
"31622",0
"31623",1
"31624",1
"31625",1
"31626",0
"31627",1
"31628",1
"31629",1
"31630",0
"31631",1
"31632",0
"31633",1
"31634",1
"31635",1
"31636",1
"31637",1
"31638",1
"31639",0
"31640",1
"31641",1
"31642",0
"31643",1
"31644",0
"31645",1
"31646",0
"31647",0
"31648",1
"31649",1
"31650",1
"31651",0
"31652",0
"31653",1
"31654",1
"31655",0
"31656",0
"31657",1
"31658",1
"31659",0
"31660",0
"31661",1
"31662",0
"31663",1
"31664",1
"31665",1
"31666",1
"31667",1
"31668",0
"31669",0
"31670",1
"31671",0
"31672",1
"31673",0
"31674",1
"31675",1
"31676",0
"31677",0
"31678",0
"31679",0
"31680",1
"31681",1
"31682",0
"31683",1
"31684",0
"31685",0
"31686",1
"31687",1
"31688",1
"31689",1
"31690",1
"31691",0
"31692",1
"31693",0
"31694",1
"31695",0
"31696",1
"31697",1
"31698",1
"31699",1
"31700",1
"31701",1
"31702",1
"31703",1
"31704",1
"31705",0
"31706",1
"31707",1
"31708",1
"31709",1
"31710",0
"31711",1
"31712",1
"31713",1
"31714",0
"31715",0
"31716",0
"31717",1
"31718",1
"31719",0
"31720",1
"31721",1
"31722",1
"31723",0
"31724",1
"31725",1
"31726",0
"31727",0
"31728",1
"31729",1
"31730",1
"31731",1
"31732",1
"31733",1
"31734",1
"31735",1
"31736",0
"31737",1
"31738",0
"31739",0
"31740",1
"31741",1
"31742",0
"31743",0
"31744",0
"31745",1
"31746",1
"31747",0
"31748",1
"31749",0
"31750",1
"31751",1
"31752",1
"31753",1
"31754",1
"31755",1
"31756",0
"31757",1
"31758",0
"31759",0
"31760",0
"31761",1
"31762",1
"31763",0
"31764",1
"31765",1
"31766",1
"31767",0
"31768",1
"31769",1
"31770",0
"31771",1
"31772",1
"31773",1
"31774",1
"31775",0
"31776",0
"31777",1
"31778",0
"31779",1
"31780",1
"31781",1
"31782",1
"31783",1
"31784",1
"31785",1
"31786",1
"31787",1
"31788",1
"31789",1
"31790",1
"31791",0
"31792",1
"31793",0
"31794",0
"31795",1
"31796",1
"31797",0
"31798",1
"31799",1
"31800",1
"31801",1
"31802",1
"31803",0
"31804",1
"31805",1
"31806",1
"31807",1
"31808",0
"31809",1
"31810",1
"31811",1
"31812",1
"31813",1
"31814",1
"31815",1
"31816",1
"31817",1
"31818",0
"31819",1
"31820",1
"31821",1
"31822",0
"31823",0
"31824",0
"31825",1
"31826",0
"31827",1
"31828",0
"31829",0
"31830",1
"31831",1
"31832",1
"31833",0
"31834",1
"31835",1
"31836",1
"31837",0
"31838",0
"31839",0
"31840",0
"31841",1
"31842",1
"31843",0
"31844",1
"31845",0
"31846",1
"31847",0
"31848",0
"31849",0
"31850",1
"31851",0
"31852",0
"31853",1
"31854",0
"31855",1
"31856",0
"31857",0
"31858",1
"31859",0
"31860",0
"31861",1
"31862",1
"31863",1
"31864",0
"31865",1
"31866",0
"31867",1
"31868",0
"31869",1
"31870",1
"31871",1
"31872",1
"31873",0
"31874",1
"31875",0
"31876",1
"31877",1
"31878",0
"31879",1
"31880",1
"31881",1
"31882",1
"31883",1
"31884",1
"31885",1
"31886",1
"31887",1
"31888",1
"31889",1
"31890",1
"31891",1
"31892",1
"31893",0
"31894",1
"31895",0
"31896",1
"31897",0
"31898",1
"31899",1
"31900",0
"31901",1
"31902",1
"31903",0
"31904",0
"31905",0
"31906",0
"31907",1
"31908",1
"31909",1
"31910",1
"31911",0
"31912",0
"31913",1
"31914",1
"31915",1
"31916",1
"31917",1
"31918",1
"31919",0
"31920",0
"31921",1
"31922",0
"31923",1
"31924",1
"31925",1
"31926",1
"31927",1
"31928",0
"31929",0
"31930",0
"31931",1
"31932",0
"31933",0
"31934",1
"31935",0
"31936",0
"31937",0
"31938",0
"31939",0
"31940",1
"31941",0
"31942",0
"31943",0
"31944",1
"31945",0
"31946",1
"31947",0
"31948",1
"31949",0
"31950",1
"31951",0
"31952",0
"31953",1
"31954",0
"31955",0
"31956",1
"31957",1
"31958",1
"31959",1
"31960",0
"31961",1
"31962",1
"31963",1
"31964",1
"31965",1
"31966",0
"31967",0
"31968",1
"31969",0
"31970",0
"31971",0
"31972",0
"31973",1
"31974",1
"31975",1
"31976",1
"31977",1
"31978",1
"31979",0
"31980",1
"31981",1
"31982",1
"31983",1
"31984",1
"31985",1
"31986",0
"31987",0
"31988",0
"31989",0
"31990",1
"31991",0
"31992",1
"31993",1
"31994",0
"31995",0
"31996",1
"31997",0
"31998",0
"31999",1
"32000",0
"32001",1
"32002",1
"32003",0
"32004",1
"32005",0
"32006",1
"32007",1
"32008",1
"32009",0
"32010",0
"32011",0
"32012",0
"32013",1
"32014",1
"32015",1
"32016",1
"32017",0
"32018",1
"32019",0
"32020",1
"32021",0
"32022",1
"32023",1
"32024",1
"32025",1
"32026",0
"32027",1
"32028",0
"32029",1
"32030",0
"32031",0
"32032",1
"32033",0
"32034",1
"32035",1
"32036",1
"32037",1
"32038",1
"32039",0
"32040",1
"32041",0
"32042",1
"32043",0
"32044",0
"32045",1
"32046",0
"32047",1
"32048",1
"32049",0
"32050",0
"32051",1
"32052",0
"32053",0
"32054",1
"32055",1
"32056",0
"32057",1
"32058",1
"32059",0
"32060",0
"32061",0
"32062",1
"32063",0
"32064",0
"32065",0
"32066",0
"32067",1
"32068",0
"32069",1
"32070",1
"32071",0
"32072",1
"32073",1
"32074",1
"32075",0
"32076",0
"32077",0
"32078",0
"32079",1
"32080",0
"32081",1
"32082",0
"32083",0
"32084",1
"32085",1
"32086",1
"32087",1
"32088",1
"32089",1
"32090",1
"32091",1
"32092",1
"32093",0
"32094",0
"32095",0
"32096",0
"32097",0
"32098",0
"32099",0
"32100",0
"32101",0
"32102",1
"32103",1
"32104",1
"32105",1
"32106",1
"32107",1
"32108",1
"32109",1
"32110",0
"32111",1
"32112",1
"32113",0
"32114",1
"32115",1
"32116",1
"32117",1
"32118",1
"32119",1
"32120",1
"32121",0
"32122",1
"32123",1
"32124",0
"32125",0
"32126",1
"32127",0
"32128",0
"32129",1
"32130",1
"32131",0
"32132",0
"32133",0
"32134",1
"32135",0
"32136",0
"32137",1
"32138",1
"32139",0
"32140",1
"32141",1
"32142",1
"32143",0
"32144",1
"32145",0
"32146",1
"32147",1
"32148",0
"32149",1
"32150",1
"32151",1
"32152",0
"32153",1
"32154",1
"32155",1
"32156",1
"32157",0
"32158",0
"32159",1
"32160",0
"32161",1
"32162",1
"32163",1
"32164",1
"32165",0
"32166",1
"32167",1
"32168",0
"32169",1
"32170",0
"32171",0
"32172",1
"32173",1
"32174",1
"32175",1
"32176",0
"32177",0
"32178",0
"32179",0
"32180",0
"32181",1
"32182",1
"32183",1
"32184",1
"32185",1
"32186",1
"32187",0
"32188",0
"32189",1
"32190",0
"32191",0
"32192",1
"32193",0
"32194",1
"32195",0
"32196",1
"32197",1
"32198",1
"32199",0
"32200",1
"32201",1
"32202",0
"32203",0
"32204",1
"32205",1
"32206",1
"32207",1
"32208",0
"32209",0
"32210",1
"32211",0
"32212",1
"32213",1
"32214",1
"32215",0
"32216",1
"32217",1
"32218",0
"32219",1
"32220",1
"32221",1
"32222",1
"32223",1
"32224",1
"32225",0
"32226",0
"32227",0
"32228",1
"32229",0
"32230",0
"32231",1
"32232",0
"32233",0
"32234",0
"32235",0
"32236",1
"32237",0
"32238",1
"32239",0
"32240",1
"32241",0
"32242",1
"32243",1
"32244",1
"32245",0
"32246",1
"32247",0
"32248",1
"32249",1
"32250",0
"32251",1
"32252",1
"32253",1
"32254",1
"32255",0
"32256",1
"32257",1
"32258",1
"32259",0
"32260",1
"32261",1
"32262",1
"32263",1
"32264",1
"32265",1
"32266",0
"32267",1
"32268",1
"32269",0
"32270",0
"32271",1
"32272",1
"32273",0
"32274",0
"32275",0
"32276",1
"32277",1
"32278",0
"32279",1
"32280",1
"32281",0
"32282",1
"32283",1
"32284",0
"32285",1
"32286",1
"32287",0
"32288",0
"32289",0
"32290",1
"32291",1
"32292",1
"32293",1
"32294",1
"32295",1
"32296",0
"32297",0
"32298",1
"32299",0
"32300",1
"32301",0
"32302",0
"32303",1
"32304",1
"32305",1
"32306",0
"32307",0
"32308",1
"32309",1
"32310",1
"32311",0
"32312",1
"32313",1
"32314",0
"32315",0
"32316",1
"32317",1
"32318",1
"32319",1
"32320",1
"32321",1
"32322",1
"32323",1
"32324",1
"32325",0
"32326",1
"32327",1
"32328",1
"32329",0
"32330",1
"32331",0
"32332",1
"32333",0
"32334",1
"32335",1
"32336",1
"32337",1
"32338",0
"32339",1
"32340",1
"32341",1
"32342",1
"32343",1
"32344",1
"32345",0
"32346",1
"32347",1
"32348",1
"32349",1
"32350",1
"32351",0
"32352",1
"32353",0
"32354",1
"32355",1
"32356",1
"32357",0
"32358",0
"32359",0
"32360",0
"32361",0
"32362",1
"32363",1
"32364",0
"32365",1
"32366",1
"32367",0
"32368",1
"32369",1
"32370",1
"32371",0
"32372",0
"32373",0
"32374",1
"32375",0
"32376",0
"32377",0
"32378",0
"32379",0
"32380",0
"32381",0
"32382",1
"32383",1
"32384",0
"32385",1
"32386",1
"32387",0
"32388",1
"32389",0
"32390",1
"32391",1
"32392",1
"32393",0
"32394",0
"32395",0
"32396",1
"32397",0
"32398",0
"32399",0
"32400",0
"32401",1
"32402",1
"32403",0
"32404",1
"32405",0
"32406",1
"32407",0
"32408",0
"32409",1
"32410",1
"32411",0
"32412",1
"32413",1
"32414",0
"32415",1
"32416",1
"32417",0
"32418",1
"32419",0
"32420",0
"32421",0
"32422",1
"32423",0
"32424",0
"32425",1
"32426",0
"32427",0
"32428",1
"32429",0
"32430",1
"32431",0
"32432",0
"32433",1
"32434",1
"32435",1
"32436",0
"32437",1
"32438",0
"32439",1
"32440",1
"32441",0
"32442",1
"32443",1
"32444",0
"32445",0
"32446",1
"32447",0
"32448",1
"32449",0
"32450",1
"32451",1
"32452",1
"32453",1
"32454",0
"32455",1
"32456",0
"32457",0
"32458",1
"32459",1
"32460",0
"32461",0
"32462",0
"32463",0
"32464",0
"32465",1
"32466",0
"32467",0
"32468",1
"32469",1
"32470",1
"32471",1
"32472",0
"32473",1
"32474",1
"32475",1
"32476",1
"32477",1
"32478",1
"32479",1
"32480",0
"32481",1
"32482",0
"32483",1
"32484",1
"32485",0
"32486",0
"32487",1
"32488",1
"32489",0
"32490",0
"32491",0
"32492",1
"32493",0
"32494",1
"32495",0
"32496",1
"32497",1
"32498",1
"32499",0
"32500",0
"32501",1
"32502",0
"32503",0
"32504",1
"32505",0
"32506",0
"32507",0
"32508",0
"32509",1
"32510",1
"32511",0
"32512",0
"32513",1
"32514",1
"32515",0
"32516",1
"32517",0
"32518",1
"32519",1
"32520",1
"32521",1
"32522",0
"32523",0
"32524",0
"32525",1
"32526",1
"32527",0
"32528",1
"32529",1
"32530",1
"32531",1
"32532",1
"32533",0
"32534",0
"32535",1
"32536",0
"32537",1
"32538",1
"32539",1
"32540",0
"32541",1
"32542",1
"32543",1
"32544",1
"32545",0
"32546",1
"32547",1
"32548",1
"32549",1
"32550",1
"32551",1
"32552",0
"32553",1
"32554",1
"32555",0
"32556",1
"32557",1
"32558",1
"32559",1
"32560",0
"32561",1
"32562",1
"32563",1
"32564",0
"32565",1
"32566",1
"32567",0
"32568",0
"32569",0
"32570",1
"32571",0
"32572",0
"32573",1
"32574",0
"32575",1
"32576",0
"32577",0
"32578",1
"32579",1
"32580",1
"32581",0
"32582",1
"32583",1
"32584",0
"32585",1
"32586",1
"32587",0
"32588",1
"32589",1
"32590",0
"32591",1
"32592",0
"32593",1
"32594",0
"32595",1
"32596",0
"32597",1
"32598",0
"32599",1
"32600",1
"32601",1
"32602",0
"32603",0
"32604",0
"32605",0
"32606",0
"32607",1
"32608",0
"32609",0
"32610",0
"32611",1
"32612",1
"32613",1
"32614",1
"32615",1
"32616",1
"32617",0
"32618",0
"32619",1
"32620",1
"32621",0
"32622",0
"32623",1
"32624",0
"32625",1
"32626",1
"32627",1
"32628",0
"32629",1
"32630",1
"32631",1
"32632",1
"32633",0
"32634",0
"32635",1
"32636",1
"32637",0
"32638",1
"32639",0
"32640",0
"32641",1
"32642",0
"32643",1
"32644",0
"32645",1
"32646",1
"32647",1
"32648",0
"32649",0
"32650",1
"32651",0
"32652",1
"32653",0
"32654",1
"32655",1
"32656",1
"32657",1
"32658",1
"32659",0
"32660",1
"32661",1
"32662",1
"32663",0
"32664",1
"32665",0
"32666",1
"32667",0
"32668",0
"32669",1
"32670",1
"32671",0
"32672",1
"32673",0
"32674",1
"32675",1
"32676",0
"32677",1
"32678",0
"32679",0
"32680",1
"32681",1
"32682",0
"32683",0
"32684",1
"32685",1
"32686",1
"32687",1
"32688",1
"32689",1
"32690",1
"32691",1
"32692",0
"32693",0
"32694",0
"32695",1
"32696",1
"32697",1
"32698",1
"32699",1
"32700",1
"32701",1
"32702",1
"32703",0
"32704",0
"32705",1
"32706",1
"32707",1
"32708",1
"32709",0
"32710",1
"32711",1
"32712",1
"32713",1
"32714",0
"32715",0
"32716",1
"32717",1
"32718",1
"32719",1
"32720",1
"32721",0
"32722",0
"32723",1
"32724",1
"32725",1
"32726",1
"32727",0
"32728",1
"32729",0
"32730",1
"32731",0
"32732",0
"32733",0
"32734",0
"32735",1
"32736",0
"32737",1
"32738",0
"32739",1
"32740",0
"32741",1
"32742",0
"32743",0
"32744",0
"32745",1
"32746",0
"32747",1
"32748",1
"32749",1
"32750",0
"32751",0
"32752",0
"32753",1
"32754",0
"32755",0
"32756",0
"32757",1
"32758",1
"32759",1
"32760",1
"32761",1
"32762",0
"32763",1
"32764",0
"32765",1
"32766",1
"32767",1
"32768",1
"32769",1
"32770",1
"32771",0
"32772",0
"32773",1
"32774",1
"32775",1
"32776",1
"32777",1
"32778",1
"32779",1
"32780",1
"32781",0
"32782",1
"32783",0
"32784",0
"32785",1
"32786",0
"32787",0
"32788",0
"32789",1
"32790",1
"32791",1
"32792",1
"32793",0
"32794",1
"32795",1
"32796",0
"32797",1
"32798",1
"32799",0
"32800",0
"32801",0
"32802",1
"32803",1
"32804",1
"32805",1
"32806",1
"32807",1
"32808",0
"32809",0
"32810",0
"32811",0
"32812",0
"32813",1
"32814",1
"32815",0
"32816",0
"32817",1
"32818",1
"32819",1
"32820",1
"32821",1
"32822",0
"32823",1
"32824",0
"32825",0
"32826",1
"32827",1
"32828",1
"32829",1
"32830",0
"32831",1
"32832",1
"32833",1
"32834",1
"32835",0
"32836",1
"32837",0
"32838",0
"32839",0
"32840",1
"32841",1
"32842",1
"32843",0
"32844",1
"32845",1
"32846",0
"32847",0
"32848",0
"32849",0
"32850",0
"32851",0
"32852",1
"32853",0
"32854",1
"32855",1
"32856",0
"32857",0
"32858",1
"32859",1
"32860",1
"32861",0
"32862",0
"32863",1
"32864",1
"32865",0
"32866",1
"32867",1
"32868",0
"32869",0
"32870",1
"32871",1
"32872",1
"32873",1
"32874",0
"32875",1
"32876",1
"32877",0
"32878",1
"32879",0
"32880",1
"32881",0
"32882",1
"32883",1
"32884",1
"32885",1
"32886",0
"32887",1
"32888",1
"32889",1
"32890",0
"32891",1
"32892",0
"32893",1
"32894",1
"32895",1
"32896",0
"32897",1
"32898",0
"32899",1
"32900",0
"32901",1
"32902",1
"32903",1
"32904",0
"32905",1
"32906",1
"32907",1
"32908",1
"32909",1
"32910",0
"32911",1
"32912",0
"32913",0
"32914",0
"32915",1
"32916",1
"32917",1
"32918",0
"32919",1
"32920",1
"32921",1
"32922",1
"32923",1
"32924",1
"32925",0
"32926",1
"32927",0
"32928",0
"32929",1
"32930",1
"32931",0
"32932",1
"32933",1
"32934",1
"32935",0
"32936",1
"32937",0
"32938",0
"32939",0
"32940",0
"32941",0
"32942",0
"32943",0
"32944",0
"32945",0
"32946",1
"32947",0
"32948",1
"32949",1
"32950",0
"32951",1
"32952",0
"32953",1
"32954",1
"32955",0
"32956",1
"32957",1
"32958",0
"32959",0
"32960",1
"32961",0
"32962",1
"32963",0
"32964",0
"32965",1
"32966",0
"32967",1
"32968",0
"32969",1
"32970",1
"32971",0
"32972",1
"32973",0
"32974",1
"32975",1
"32976",1
"32977",1
"32978",1
"32979",0
"32980",0
"32981",1
"32982",1
"32983",0
"32984",1
"32985",0
"32986",1
"32987",1
"32988",1
"32989",1
"32990",0
"32991",0
"32992",0
"32993",1
"32994",0
"32995",1
"32996",0
"32997",1
"32998",0
"32999",0
"33000",0
"33001",0
"33002",1
"33003",0
"33004",1
"33005",0
"33006",0
"33007",0
"33008",1
"33009",0
"33010",1
"33011",1
"33012",1
"33013",1
"33014",1
"33015",1
"33016",0
"33017",0
"33018",1
"33019",1
"33020",1
"33021",0
"33022",0
"33023",1
"33024",1
"33025",1
"33026",0
"33027",0
"33028",1
"33029",0
"33030",0
"33031",1
"33032",0
"33033",1
"33034",0
"33035",0
"33036",0
"33037",0
"33038",1
"33039",1
"33040",1
"33041",1
"33042",0
"33043",1
"33044",0
"33045",1
"33046",0
"33047",1
"33048",1
"33049",0
"33050",1
"33051",0
"33052",0
"33053",1
"33054",1
"33055",1
"33056",0
"33057",1
"33058",1
"33059",1
"33060",0
"33061",1
"33062",0
"33063",1
"33064",0
"33065",1
"33066",0
"33067",1
"33068",1
"33069",0
"33070",0
"33071",1
"33072",1
"33073",1
"33074",1
"33075",1
"33076",1
"33077",0
"33078",1
"33079",1
"33080",1
"33081",1
"33082",1
"33083",0
"33084",0
"33085",0
"33086",1
"33087",0
"33088",0
"33089",0
"33090",0
"33091",0
"33092",0
"33093",1
"33094",0
"33095",0
"33096",1
"33097",0
"33098",1
"33099",0
"33100",1
"33101",1
"33102",0
"33103",1
"33104",0
"33105",1
"33106",1
"33107",0
"33108",1
"33109",0
"33110",0
"33111",0
"33112",0
"33113",0
"33114",0
"33115",1
"33116",0
"33117",0
"33118",0
"33119",0
"33120",0
"33121",0
"33122",1
"33123",1
"33124",1
"33125",1
"33126",0
"33127",0
"33128",0
"33129",1
"33130",1
"33131",1
"33132",1
"33133",1
"33134",0
"33135",0
"33136",1
"33137",1
"33138",1
"33139",1
"33140",0
"33141",0
"33142",1
"33143",0
"33144",0
"33145",0
"33146",1
"33147",1
"33148",1
"33149",1
"33150",0
"33151",1
"33152",1
"33153",1
"33154",0
"33155",1
"33156",1
"33157",1
"33158",1
"33159",1
"33160",0
"33161",0
"33162",1
"33163",1
"33164",1
"33165",1
"33166",1
"33167",1
"33168",0
"33169",0
"33170",1
"33171",0
"33172",1
"33173",1
"33174",0
"33175",1
"33176",0
"33177",1
"33178",1
"33179",1
"33180",0
"33181",0
"33182",0
"33183",0
"33184",0
"33185",1
"33186",1
"33187",0
"33188",0
"33189",0
"33190",1
"33191",0
"33192",0
"33193",0
"33194",1
"33195",1
"33196",0
"33197",1
"33198",0
"33199",0
"33200",1
"33201",1
"33202",1
"33203",0
"33204",1
"33205",1
"33206",1
"33207",0
"33208",0
"33209",0
"33210",0
"33211",1
"33212",1
"33213",0
"33214",1
"33215",1
"33216",1
"33217",0
"33218",1
"33219",0
"33220",1
"33221",0
"33222",1
"33223",1
"33224",0
"33225",1
"33226",1
"33227",1
"33228",0
"33229",1
"33230",0
"33231",1
"33232",1
"33233",1
"33234",1
"33235",0
"33236",0
